Time,Well,RFUs,Well_Type,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model,Maxi Growth Time,Total Culture Volume ,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Thaw time,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Midi OD600,Mini Growth Time,Midi Growth Time,Harvest OD600,Lysate_Inventory_Record
2.0,B4,111,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1446503731411348,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
4.0,B4,106,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1395761992605644,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
6.0,B4,103,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1365231781981247,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
8.0,B4,105,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1385592360044134,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
10.0,B4,105,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1385592360044134,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
12.0,B4,88,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1211618955725777,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
14.0,B4,98,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1314205847194402,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
16.0,B4,103,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1365231781981247,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
18.0,B4,96,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1293745603561631,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
20.0,B4,109,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1426228306619687,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
22.0,B4,97,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.130397929101817,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
24.0,B4,98,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1314205847194402,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
26.0,B4,89,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1221909820052517,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
28.0,B4,73,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1056394468590733,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
30.0,B4,43,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0741063026279551,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
32.0,B4,36,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0666541083730921,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
34.0,B4,31,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
36.0,B4,35,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
38.0,B4,40,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0709169048581814,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
40.0,B4,39,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0698523063824027,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
42.0,B4,40,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0709169048581814,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
44.0,B4,37,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0677209084916018,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
46.0,B4,47,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0783485849184401,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
48.0,B4,50,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0815226228954242,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
50.0,B4,42,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0730439026292139,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
52.0,B4,36,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0666541083730921,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
54.0,B4,46,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0772891112980034,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
56.0,B4,51,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.082579175765456,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
58.0,B4,53,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0846900939325373,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
60.0,B4,58,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0899546449225522,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
62.0,B4,55,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0867980976806007,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
64.0,B4,62,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0941532003754556,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
66.0,B4,60,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0920553749341008,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
68.0,B4,66,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.0983401488033829,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
70.0,B4,71,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1035575462544322,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
72.0,B4,79,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1118678422516738,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
74.0,B4,74,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1066793146307018,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
76.0,B4,79,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1118678422516738,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
78.0,B4,76,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1087568868712936,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
80.0,B4,85,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1180703371052353,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
82.0,B4,81,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1139382146219323,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
84.0,B4,90,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1232193524959452,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
86.0,B4,94,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1273256820737881,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
88.0,B4,88,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1211618955725777,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
90.0,B4,95,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1283504781307347,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
92.0,B4,95,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1283504781307347,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
94.0,B4,98,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1314205847194402,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
96.0,B4,107,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1405924525543782,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
98.0,B4,111,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1446503731411348,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
100.0,B4,112,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.145663081899418,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
102.0,B4,116,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1497068419312385,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
104.0,B4,120,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.153739298844658,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
106.0,B4,113,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1466750828058262,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
108.0,B4,126,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1597668401119065,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
110.0,B4,115,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1486969624699928,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
112.0,B4,133,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1667669937255833,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
114.0,B4,131,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1647704574384012,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
116.0,B4,132,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1657690759904925,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
118.0,B4,137,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.1707516635308157,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
